UMAP1,UMAP2,cluster
6.0147877,5.4162264,0
5.444296,5.4914646,0
5.3913646,5.5293865,0
5.2490225,5.313251,0
5.2894793,5.3523602,0
4.8562737,5.255455,0
4.513173,4.8629947,0
5.218893,5.040174,0
4.41244,4.60401,0
4.5513163,4.7095113,0
4.6914964,4.904889,0
3.180028,4.7219343,2
2.2514732,4.6273875,1
1.5252658,4.5657697,1
1.5678127,4.5493054,1
2.0915513,4.7395024,1
1.495645,4.643069,1
1.4063467,4.5312195,1
1.6050078,5.3024526,1
1.4249662,4.540598,1
1.4810331,4.413727,1
1.5975991,4.8351927,1
1.8981949,5.365779,1
2.122537,4.888376,1
4.6307635,4.5265203,2
5.5069065,4.499201,2
6.794232,4.6663985,0
7.0932064,4.604136,0
6.9813795,4.5816917,0
7.071099,4.522115,0
6.9245377,4.67858,0
7.1318803,4.5626383,0
7.251368,4.31329,0
6.881366,4.5338445,0
6.9593515,4.7416306,0
7.046721,4.5777817,0
6.9412456,4.75876,0
6.842799,4.751204,0
6.448294,5.007305,0
6.072869,5.368654,0
6.430123,4.8804913,0
6.148124,5.4018774,0
6.7684097,4.7835283,0
6.468211,5.8277035,0
5.628813,5.521844,0
5.602532,5.4179645,0
5.423478,5.558737,0
5.6903877,5.5897202,0
6.0514693,5.0933995,0
5.3056493,5.533732,0
5.7809443,5.2743907,0
5.6804605,5.0043325,0
4.9009604,5.288332,0
4.59861,5.2229247,0
4.61876,4.663832,2
4.618278,4.6018195,0
3.793047,4.6731534,2
2.944555,4.7481647,1
1.721027,5.29313,1
1.5712638,4.8618264,1
1.3909386,4.6927013,1
1.7599969,4.7565513,1
1.4419633,5.067555,1
1.5370276,4.530842,1
1.4173969,4.6078534,1
1.4185494,4.5432816,1
1.4153949,4.7897406,1
1.6265924,5.057691,1
1.5039985,4.7030735,1
2.4356298,4.722019,1
3.8469567,4.6389465,2
5.21057,4.462742,2
6.871915,4.646447,0
7.3752217,4.2650857,0
6.972501,4.631232,0
6.9921355,4.622086,0
6.887993,4.658585,0
5.323042,5.1401806,0
7.109211,4.5324216,0
7.127325,4.688342,0
6.8154917,4.5148787,0
6.895535,4.671333,0
6.982698,4.7683325,0
6.9474893,4.7829633,0
7.066778,4.5998263,0
6.3248286,5.148555,0
6.588673,5.0258365,0
5.7362494,5.186489,0
5.8922515,5.4525533,0
6.7236648,5.1079197,0
6.583837,4.9280486,0
6.432053,4.9136333,0
6.0262966,5.366011,0
5.9101343,5.3576283,0
5.326144,4.9693036,0
5.6047087,5.5689697,0
5.4117084,4.847727,0
5.2351108,5.3000655,0
5.5818825,5.183075,0
5.498384,5.2529674,0
5.2143483,4.9768453,0
5.030452,5.0323315,0
4.3615265,4.6765065,0
4.388949,4.793043,0
3.7053132,4.659,2
2.277397,4.754526,1
1.5050892,4.6876707,1
1.5028799,4.5353675,1
1.3525447,5.0936723,1
1.6035482,5.1821837,1
1.5393091,5.3242626,1
1.4873812,4.576393,1
1.7849044,5.321726,1
1.6491706,5.1386123,1
1.5965828,4.6262054,1
1.5164827,4.9252534,1
3.3301568,4.6718783,1
5.0049987,4.4873486,2
7.2953143,4.3129363,0
7.255601,4.327042,0
6.977298,4.7295265,0
7.0178056,4.67467,0
7.170963,4.3921647,0
7.1467676,4.3840313,0
6.99632,4.483795,0
7.124058,4.4412894,0
7.4574847,4.242113,0
6.989703,4.652448,0
7.3221507,4.2922325,0
7.327176,4.4946556,0
7.3920503,4.4600306,0
6.9753327,4.6357613,0
6.3440905,5.096839,0
6.28243,4.951061,0
5.3007894,5.2656116,0
5.6351023,5.44457,0
6.4132576,5.0182137,0
6.057981,5.1359434,0
6.123463,5.3581147,0
6.07346,5.2822576,0
6.001256,4.5036206,0
6.147629,5.2764163,0
5.245954,4.9635158,0
5.198992,5.3008976,0
5.5481467,5.5862665,0
5.5300865,5.4558554,0
5.539903,5.356355,0
5.652921,5.4241467,0
4.8438,5.1967263,0
4.373442,4.701905,0
4.3616514,4.6740685,2
3.7941315,4.6632442,2
