UMAP1,UMAP2,cluster
3.5468762,3.9762113,2
3.4936965,3.9943583,2
3.312163,3.6631453,2
3.2646658,3.776699,2
3.1034591,3.216355,2
3.1066964,3.3557916,2
3.1816523,3.1156657,2
3.1708727,2.856091,2
3.2014034,3.0311842,2
3.3219314,3.2034237,2
3.656608,3.90022,2
3.442019,3.5080543,2
3.7116637,3.9093156,2
3.6447322,4.0542035,2
3.6763277,4.077152,2
3.7238693,3.4368753,2
3.7682483,3.4700353,2
2.896205,3.4240642,2
2.7891412,3.420941,2
2.6791246,3.4742923,2
2.7148266,3.5159025,2
2.728808,3.3915668,2
2.8183749,3.2347567,2
3.6066258,3.2606428,2
3.743446,3.1778502,2
3.508402,2.818244,2
3.354368,2.2866554,2
3.4475489,3.047397,2
3.31194,2.7530015,2
3.505798,2.7864244,2
3.3581553,3.070774,2
2.8931901,3.5148778,2
2.6955862,3.2666175,2
2.6979873,3.0240862,2
2.7252023,2.7651365,2
2.6920915,2.6135042,2
2.8172789,1.7531797,2
2.739417,2.5797503,2
2.8222022,3.0222483,2
2.8945048,3.0263045,2
3.010264,3.0190723,2
2.8711827,3.2985513,2
2.93399,3.274727,2
2.8319201,3.205553,2
2.8079894,3.2061057,2
2.9023933,3.2010376,2
3.9903522,2.8704076,2
3.964578,2.7686164,2
4.143544,2.9961336,2
4.1725297,3.1443748,2
3.6516204,3.1426296,2
2.8662252,3.11574,2
2.8871357,3.079441,2
2.8564453,2.7866404,2
3.0754192,2.1581557,2
3.0693982,1.6199311,2
3.1589272,1.3680907,2
3.1796434,0.9345514,-1
3.0747964,0.76802933,4
3.1596913,0.655955,-1
3.2287822,0.6070356,5
3.3407516,0.5892231,5
3.3624918,0.5383995,5
3.2220776,0.55382305,5
3.0844944,0.7324104,4
3.0504913,1.0576631,-1
2.9417422,1.3790581,2
2.8728356,1.1866819,-1
2.996305,1.42129,2
3.1298394,1.3182003,-1
3.063084,1.0972751,-1
2.9080956,1.1637162,-1
2.7647605,0.8297958,4
2.5421193,0.59961355,4
2.6648731,0.71884674,4
2.8531234,1.8050258,2
2.930797,2.4087038,2
2.9161608,2.3335145,2
2.9040132,1.9409776,2
2.967395,1.5440044,2
2.9370177,1.1168518,-1
2.8937366,1.1821733,-1
2.871174,1.4865134,2
2.8243449,1.458157,-1
2.79191,1.4086215,-1
2.5512183,1.1991345,-1
2.6341658,1.2672484,-1
2.5813074,1.1807709,-1
2.7961056,1.406075,-1
2.8304722,1.4054723,-1
2.8735914,1.6604077,2
2.926516,1.7447771,2
2.890246,1.7287717,2
2.875536,1.8316115,2
2.8120694,1.8924922,-1
2.758163,1.8085614,-1
2.42534,1.2325695,-1
2.4888,1.3991611,-1
2.7840676,2.1404812,-1
2.865514,2.3309162,2
2.731779,2.7346656,2
2.80408,3.113899,2
3.1339507,3.316273,2
3.4818227,3.4911652,2
3.6206717,3.6188412,2
3.6279912,3.5428936,2
3.4354103,3.003888,2
3.0401561,2.4011621,2
2.9869592,2.1429021,2
3.0625734,2.5741937,2
3.2009332,3.049372,2
3.3168569,3.3939984,2
3.2705731,3.6513584,2
3.1254544,3.607511,2
2.802222,3.1423542,2
2.7312145,3.214082,2
2.8015745,3.2087758,2
2.8016777,3.6450038,2
2.7931054,4.000254,-1
2.8715625,4.3584943,-1
2.8656929,4.056165,-1
2.9781446,4.1470375,2
2.8523474,3.9702623,2
2.990873,4.09921,2
2.9067605,3.8535607,2
2.9495597,3.9729102,2
2.8566775,3.7500746,2
2.831164,3.4605227,2
2.7353976,3.290998,2
2.7426112,3.3839464,2
2.6312523,3.2386131,2
2.6856518,3.1652088,2
2.6794293,3.2023556,2
2.8168275,3.0753372,2
2.7938895,3.0891693,2
2.7310512,3.1063879,2
3.2796552,3.1698434,2
3.4185119,3.285385,2
3.2849805,3.2801948,2
3.2329905,3.3994386,2
3.1611757,3.2694478,2
2.9597926,3.2146578,2
2.8687963,3.713267,2
2.8506095,3.7932067,2
2.999613,3.5884252,2
3.2423475,4.014379,2
3.113907,3.8900013,2
2.9414146,3.2498946,2
2.782104,3.1834576,2
2.6428034,3.3288367,2
2.6259425,3.3051183,-1
2.623144,3.3682473,-1
2.656802,3.2865582,2
2.8611119,2.9948308,2
3.0885875,2.9399483,2
3.3390715,2.925857,2
3.2227664,3.0475745,2
3.605549,3.397908,2
3.5897415,3.6120129,2
3.731608,4.254033,2
3.813675,4.2964277,2
3.6148968,3.8527577,2
3.5998669,3.7792308,2
3.2915173,3.6568,2
3.0158906,3.2708812,2
3.0407836,3.3644557,2
