mz,matrix_avg,sample_avg,ratio,rank
1160.7583541583763,1.817133479227905,1.5913506470863266,1.1418812575425112,315
1151.6844985276562,2.2479868705997843,1.9770912296701872,1.1370172684635143,316
593.3793669302237,2.3388840240513993,2.059781237216498,1.1355011787934177,317
969.8457467395629,2.1936323844890886,1.9352698836756062,1.1335020515016125,318
1197.7113024515995,1.8006345732728553,1.6000188150671817,1.125383373739806,319
448.49356343535356,2.509234131295519,2.2344318638541614,1.1229852969624086,320
942.8214375785049,2.1740043752824714,1.9507339983163632,1.1144545468753575,321
616.0640060070243,2.462275711660573,2.217599809788101,1.1103336587973094,322
130.02095657018288,1.5781619265773363,1.4274888947299318,1.1055511053697964,323
995.0618600321804,2.134201311308654,1.937780109923299,1.1013640295295246,324
961.82393234139,2.144135662059033,1.9522572394816797,1.098285419358983,325
421.0747388120902,1.7714332616042257,1.621521657610319,1.0924511875606917,326
1154.7091170712295,1.8398468271386963,1.6902429305813762,1.0885102920781642,327
962.7444684198688,2.158358858111651,1.9918884662995904,1.0835741526420628,328
1001.7028703126352,2.257833696820282,2.085458446878557,1.0826558060253249,329
1022.6779423865464,2.0051859960253444,1.8531861599432626,1.082020812741616,330
1006.0096641083755,1.9293654246716323,1.7860440143891807,1.0802451720380595,331
1045.8228495025865,1.7238949624662587,1.5961743572779388,1.0800166996330611,332
414.13784193498157,2.5483588585446646,2.3633721957800793,1.0782723356129076,333
151.02890493261128,1.1603501115638266,1.079077692037309,1.0753165588084375,334
1005.0233754528624,2.0116192547184633,1.8725693698489483,1.0742561990141253,335
968.8265817955328,2.008840261324751,1.8723864224264282,1.0728769639595095,336
413.11867699095137,7.822811805445465,7.292581576784873,1.072708165415086,337
1004.0042105088323,2.0469803095385597,1.9132460432215688,1.069899146385745,338
1158.7200242703161,1.7388840253817435,1.6264024111479234,1.0691597678370817,339
1041.8448185920172,1.7560393878093694,1.6430389244933135,1.0687752801000305,340
1201.722209650686,1.7217286662147655,1.6173381180703923,1.0645446650353942,341
1157.7008593262858,1.8349234117459938,1.7268246464963752,1.062599734377399,342
1168.681539690998,1.8236542694939044,1.721213540182387,1.0595165712216892,343
1975.8272990743783,1.2417067826707202,1.1719923170421145,1.0594837214846835,344
1216.6809209259675,1.7393873069166355,1.6419745959805208,1.0593265633434585,345
1021.6587774425163,2.036039386719009,1.9343739799303552,1.0525572649295856,346
1135.7066223083443,1.8243982472357134,1.7341769495370993,1.0520254272037644,347
970.6347776639734,2.174857762762441,2.0681601693851555,1.0515905846680216,348
431.10200680980637,2.5089715460979702,2.3888844485908995,1.050269110558125,349
244.16743030156232,1.610361052811537,1.533954937122134,1.0498098821487802,350
131.04012151421304,0.9604741055803695,0.9151182103312834,1.0495628801694417,351
691.5808407308084,1.9903938767685672,1.8986939834750367,1.0482962989525055,352
1023.6642310420596,1.8608315134465825,1.7780368065220746,1.0465652373304313,353
956.695231332722,3.476717731884846,3.3352739906742697,1.0424084319799984,354
1178.7088076887142,1.8206564536240744,1.7556329214199036,1.0370370880915951,355
954.6897777331787,2.0969146572265376,2.0239425113798757,1.0360544553021205,356
1194.686683908026,1.8874398205160312,1.8287663663104685,1.0320836243789044,357
1900.869361255385,1.158774615116662,1.1227915075666635,1.0320478969385276,358
1218.6863745255107,1.6625382932844517,1.6116584070918833,1.0315698940526778,359
600.0861297877126,5.471094095993877,5.310037652698531,1.0303305650164585,360
1956.8576806000103,1.195929977252134,1.1638040624736448,1.027604228913415,361
164.11366776241803,2.5933114431097417,2.5248563427254584,1.0271124729747105,362
1934.600433273932,1.2390809589976555,1.2071743699629351,1.026430803040715,363
1911.5541550234432,1.2268927758579964,1.1955032288154757,1.0262563456623748,364
1983.0272062596239,1.1654704586160523,1.1358356254192572,1.0260907753793735,365
695.2301087562068,1.8724288868695433,1.8249429573062428,1.0260205001735359,366
1996.1777216664648,1.1799999976314652,1.1520911354867587,1.0242245255265248,367
1915.1047941832903,1.1764989042047338,1.1492023752075244,1.0237525857606475,368
1923.1594848699804,1.1893873090817058,1.1621761256207102,1.0234139919395162,369
1982.2052990466962,1.14807439867725,1.1221522188192021,1.0231004122259137,370
976.6840147511202,2.294310716361916,2.242548891984111,1.02308169223857,371
1983.8491134725514,1.184989059388768,1.158285060775656,1.023054771657138,372
1169.6678283465112,1.7505689208564925,1.7116085959196674,1.0227624025766993,373
1939.2359899548435,1.178785557559074,1.1538495275442955,1.0216111619391464,374
1961.6904950120243,1.2051422275130024,1.1829844701480525,1.018730386497336,375
1932.1018353466322,1.186586430870991,1.1660149443320953,1.0176425573456407,376
1198.6975911071124,1.756695843890668,1.7272919486166942,1.017023117765644,377
